Date,Price,Open,High,Low,Change %,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,MACD_Diff
2016-05-20,-0.8138201285622784,-0.8201983101325168,-0.7918972530722704,-0.8387867906380864,1.01,-0.853884205499975,-0.8625683557425989,46.71565127955916,-0.0383370511107833,-0.04041221971147372,-0.007543828106028207
2016-05-19,-0.8138264973383276,-0.8201980660797328,-0.7919036336468503,-0.8387894794739994,-1.23,-0.8538865052334441,-0.8625722455479327,44.3046369402037,-0.03835054159240194,-0.040416424123411204,-0.007566059079525469
2016-05-18,-0.8138186588447286,-0.8201978220269487,-0.7919026520199919,-0.8387936349476832,0.77,-0.8538889858448266,-0.8625739094671626,47.87063524081354,-0.03835700736246592,-0.040421281004044386,-0.007571159935903781
2016-05-17,-0.813823557903228,-0.8201953814991085,-0.791901915799848,-0.8387921683099124,-0.35,-0.8538919315708433,-0.8625762200111049,45.89288191270895,-0.03836498687733993,-0.04042700947807544,-0.007577973860881696
2016-05-16,-0.8138213533269032,-0.8202031911881972,-0.7919053514938527,-0.8387931460684264,0.31,-0.8538956008085131,-0.8625776833361821,46.95493234062575,-0.038370106776790563,-0.040432774762603554,-0.0075782616372301655
2016-05-13,-0.813823312950303,-0.820200750660357,-0.7919080509677133,-0.8387914349910272,0.43,-0.8538991925270774,-0.8625792602643467,46.08892910681687,-0.038375246141205244,-0.040438573991208086,-0.007578527004534098
2016-05-12,-0.8138260074324777,-0.8202036792937651,-0.7919033882401357,-0.8387943682665685,-0.16,-0.8539030943220642,-0.8625810725138144,44.86369050193418,-0.03838075129078024,-0.040444484857766444,-0.007579399765438348
2016-05-11,-0.8138250276207778,-0.8201987982380847,-0.7919053514938527,-0.838792412749541,0.27,-0.8539065826818208,-0.8625823654322826,45.431778797396376,-0.03838443477198406,-0.04045006429741938,-0.007576808742979183
2016-05-10,-0.8138267422912526,-0.8201951374463244,-0.7919053514938527,-0.8387938793873116,-0.54,-0.8539093216902223,-0.8625837554790843,44.56639573213833,-0.038388149087794976,-0.04045538571718911,-0.0075747916004316
2016-05-09,-0.813823312950303,-0.8201890361267239,-0.7918977438856997,-0.8387916794306555,-0.42,-0.8539096834460488,-0.8625842283812667,46.75100970560013,-0.03838898151177402,-0.04045983511181374,-0.007567974300149107
2016-05-06,-0.8138206184681283,-0.8201941612351884,-0.7919024066132772,-0.8387916794306555,-0.69,-0.8539097351254528,-0.8625840932657195,48.46937821683439,-0.03838795566006682,-0.040463157694133035,-0.007559165130034505
2016-05-05,-0.8138162093154788,-0.8202024590298451,-0.7919009341729896,-0.8388034125328214,1.48,-0.8539086498579729,-0.862583128476702,51.24214911227807,-0.038384531011106685,-0.04046502479415092,-0.007547786490369753
2016-05-04,-0.8138255175266278,-0.8201741489068987,-0.7918793383821036,-0.8388261454182678,-4.20,-0.8539093733696261,-0.8625841424992843,45.6568054508051,-0.038386902580900044,-0.04046706621809745,-0.00754914931640152
2016-05-03,-0.8137978378461058,-0.8201648749011059,-0.7918736940276676,-0.8387608800374701,-0.88,-0.8539066602009264,-0.8625796094256545,59.71778166171134,-0.03837319679920067,-0.04046553383423977,-0.007521210075096102
2016-04-29,-0.8137919589759064,-0.8201636546371858,-0.7918675588598022,-0.8387562356845294,-1.24,-0.8539035594366985,-0.8625747615606525,61.96854939757252,-0.038359187718126526,-0.040461072353325675,-0.0074983110402433405
2016-04-28,-0.8137836305764574,-0.8201648749011059,-0.7918661845822004,-0.8387608800374701,-0.65,-0.8538993734049907,-0.8625691815613323,64.95588970768443,-0.03834373698002536,-0.04045393462590712,-0.007477388735246323
2016-04-27,-0.8137792214238079,-0.8201565771064491,-0.7918592150315054,-0.838746946978648,0.22,-0.8538944380219277,-0.86256376186741,66.45802387747219,-0.03832951469847783,-0.040444939628808074,-0.007462869010455535
2016-04-26,-0.8137806911413578,-0.8201560890008811,-0.7918599512516492,-0.8387498802541896,0.58,-0.8538897610358837,-0.862559612319027,65.45092319055665,-0.03831968978487602,-0.04043547444351092,-0.007459193182810198
2016-04-25,-0.8137846103881573,-0.8201636546371858,-0.7918685404866607,-0.838755991244901,0.88,-0.8538853166071568,-0.8625569765583715,62.72135278323579,-0.0383147857443574,-0.040426769645310716,-0.007465137721450928
2016-04-22,-0.8137904892583566,-0.8201590176342892,-0.7918678042665169,-0.838755991244901,-0.95,-0.853881854087102,-0.8625559590135037,58.76262486518267,-0.038314883916802094,-0.04041982848091388,-0.007478925421603453
