Date,Price,Open,High,Low,Change %,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,MACD_Diff
2013-08-13,1.4379,1.4526,1.4554,1.4287,-0.64,1.44344,1.443174107273816,45.73606384998139,-0.007807644406922387,-0.006648969256911365,-0.0011586751500110223
2013-08-12,1.4471,1.4812,1.4858,1.4416,-2.66,1.4438099999999998,1.443887905951304,48.433185710359574,-0.007033683043176531,-0.006725912014164398,-0.00030777102901213306
2013-08-09,1.4867,1.4941,1.4978,1.4821,-0.19,1.44491,1.4516719230510666,58.08936930232991,-0.0031881727662455006,-0.006018364164580618,0.0028301913983351176
2013-08-08,1.4895,1.4794,1.5005,1.4794,0.62,1.44832,1.4585497552236,58.678563086055675,8.438568737578755e-05,-0.004797814194189337,0.004882199881565125
2013-08-07,1.4803,1.4904,1.4978,1.4738,-0.92,1.4521,1.4625043451829454,55.89792708088816,0.0019134911916387498,-0.00345555311702372,0.00536904430866247
2013-08-06,1.4941,1.4895,1.5042,1.483,0.12,1.45919,1.4682490096951373,59.03385258689663,0.004425599593079754,-0.0018793225750030253,0.00630492216808278
2013-08-05,1.4923,1.4637,1.4987,1.4637,2.15,1.46518,1.472621917023294,58.450045064126115,0.006199751764087935,-0.0002635077071848333,0.006463259471272768
2013-08-02,1.4609,1.4609,1.4655,1.4462,0.25,1.4671999999999998,1.470490659382695,49.292283633025804,0.005014261279674637,0.0007920460901870608,0.004222215189487576
2013-08-01,1.4573,1.4573,1.4812,1.448,0.51,1.46951,1.4680923576767504,48.35683513795389,0.0037411361277306376,0.0013818640976957762,0.0023592720300348617
2013-07-31,1.4499,1.437,1.4701,1.4324,1.22,1.4696,1.4647846562809774,46.40725658074797,0.0021107259815895674,0.0015276364744745345,0.0005830895071150329
2013-07-30,1.4324,1.4269,1.4342,1.4149,0.65,1.46905,1.4588965369571631,42.08598665049266,-0.0005867261383962763,0.0011047639519003725,-0.0016914900902966488
2013-07-29,1.4232,1.4213,1.4379,1.4132,0.46,1.46666,1.452406257510406,39.97840031280755,-0.00342733134763451,0.00019834489199339585,-0.003625676239627906
2013-07-26,1.4167,1.4333,1.4333,1.4103,-0.32,1.45966,1.445914210690332,38.51101867329614,-0.006132337350910788,-0.001067791556587441,-0.005064545794323347
2013-07-25,1.4213,1.4158,1.4287,1.4066,0.13,1.45284,1.4414388996557261,40.18427395792937,-0.007814808295347753,-0.0024171949043395036,-0.005397613391008249
2013-07-24,1.4195,1.4186,1.4324,1.4121,-0.90,1.44676,1.4374500088092304,39.728689911208306,-0.009187515635914245,-0.003771259050654452,-0.005416256585259793
2013-07-23,1.4324,1.449,1.449,1.4268,-0.38,1.44059,1.4365318253893702,44.57816950525325,-0.009129237733099371,-0.004842854787143436,-0.004286382945955935
2013-07-22,1.4379,1.4112,1.4425,1.4112,0.00,1.4351500000000001,1.4367805844094848,46.55271794423888,-0.008540795071542595,-0.005582442844023268,-0.002958352227519327
2013-07-19,1.4379,1.4526,1.4646,1.4324,-1.82,1.43285,1.4369841145168512,46.55271794423888,-0.007982433498282315,-0.006062440974875078,-0.0019199925234072374
2013-07-18,1.4646,1.3863,1.472,1.3863,7.43,1.4335799999999999,1.4420051846046964,55.482410481395085,-0.00532408829418074,-0.00591477043873621,0.0005906821445554704
2013-07-17,1.3633,1.3513,1.3743,1.3357,1.30,1.42492,1.427695151040206,32.97336686545556,-0.01126157751268586,-0.0069841318535261415,-0.004277445659159719
2013-07-16,1.3458,1.3559,1.3642,1.3412,-0.95,1.4162599999999999,1.4128051235783503,30.65929336373013,-0.017181130860373095,-0.009023531654895531,-0.008157599205477564
2013-07-15,1.3587,1.3541,1.3651,1.3338,0.68,1.4098099999999998,1.4029678283822866,34.31855049756476,-0.020594101365138284,-0.011337645596944083,-0.009256455768194201
2013-07-12,1.3495,1.3743,1.3762,1.3384,-1.68,1.40309,1.3932464050400526,32.98176608555276,-0.023767293625394315,-0.013823575202634131,-0.009943718422760183
2013-07-11,1.3725,1.3854,1.3987,1.3633,-0.13,1.3982100000000002,1.3894743313964066,39.34295611458285,-0.024147802733852197,-0.015888420708877745,-0.008259382024974452
2013-07-10,1.3743,1.3697,1.3846,1.3504,-0.47,1.3936899999999999,1.3867153620516053,39.82434446158265,-0.02402714402698769,-0.017516165372499736,-0.006510978654487954
2013-07-09,1.3808,1.3633,1.3896,1.3578,1.90,1.38853,1.385639841678586,41.625949936792956,-0.023140278726430097,-0.01864098804328581,-0.004499290683144287
2013-07-08,1.355,1.3504,1.3651,1.343,1.03,1.3802400000000001,1.3800689613733885,36.90320991367286,-0.02423985401828488,-0.019760761238285622,-0.004479092779999257
2013-07-05,1.3412,1.3522,1.3624,1.3292,-0.68,1.37057,1.3730018774873178,34.639378721448395,-0.025925961679786003,-0.0209938013265857,-0.004932160353200304
2013-07-04,1.3504,1.3053,1.355,1.3034,3.53,1.35915,1.3688924452168965,37.39659768486414,-0.02621763051224657,-0.022038567163717875,-0.004179063348528696
2013-07-03,1.3043,1.2859,1.3062,1.2822,1.43,1.35325,1.3571483642683697,30.462129934246832,-0.02982486244067295,-0.02359582621910889,-0.006229036221564059
2013-07-02,1.2859,1.2675,1.2905,1.2592,1.45,1.34726,1.3441941162195752,28.213396419321427,-0.033778963097523595,-0.025632453594791833,-0.008146509502731762
2013-07-01,1.2675,1.2362,1.2739,1.2251,2.91,1.33814,1.3302497314523796,26.13563593860343,-0.03795976602699325,-0.02809791608123212,-0.009861849945761128
2013-06-28,1.2316,1.2168,1.2435,1.2159,0.91,1.3263500000000001,1.312313416642856,22.633359369069964,-0.0436665516153012,-0.031211643188045937,-0.01245490842725526
2013-06-27,1.2205,1.2251,1.2316,1.2049,0.15,1.31115,1.2956200681623367,21.666593700065533,-0.048525525490867194,-0.03467441964861019,-0.013851105842257003
2013-06-26,1.2187,1.2003,1.2251,1.1975,1.69,1.29559,1.2816346012237299,21.506169649527934,-0.05192300615701284,-0.038124136950290724,-0.013798869206722117
2013-06-25,1.1984,1.1956,1.2058,1.1864,0.70,1.2773499999999998,1.2665010373648697,19.731763792430883,-0.05561250803325768,-0.04162181116688412,-0.01399069686637356
2013-06-24,1.1901,1.2159,1.2178,1.1772,-2.05,1.26086,1.2526099396621662,19.0400526404367,-0.05853149089318466,-0.045003747112144235,-0.013527743781040422
2013-06-21,1.215,1.2288,1.2583,1.215,-0.75,1.24824,1.2457717688144996,27.27649408598701,-0.058165092952749076,-0.0476360162802652,-0.010529076672483872
2013-06-20,1.2242,1.2491,1.2546,1.2205,-3.28,1.23562,1.2418496290300451,30.105823747825013,-0.05648127584325979,-0.049405068192864124,-0.007076207650395669
2013-06-19,1.2657,1.2786,1.2795,1.2546,-1.29,1.23176,1.2461860601154915,41.215825375149514,-0.05120784334046036,-0.04976562322238338,-0.0014422201180769798
2013-06-18,1.2822,1.2675,1.2878,1.2601,1.53,1.23139,1.2527340491854022,44.96174390215421,-0.0451764321962107,-0.04884778501714884,0.0036713528209381396
2013-06-17,1.2629,1.2564,1.2721,1.2528,1.03,1.23093,1.2545824038789652,41.620820004162,-0.04147573762796686,-0.047373375539312444,0.0058976379113455865
2013-06-14,1.25,1.2647,1.273,1.2472,-0.51,1.23277,1.253749239537335,39.507708747117796,-0.03913273490210112,-0.04572524741187019,0.006592512509769069
2013-06-13,1.2564,1.2334,1.2564,1.2178,1.41,1.23636,1.2542311959850923,41.10529003723129,-0.03634055060232466,-0.04384830804996108,0.007507757447636418
2013-06-12,1.2389,1.2435,1.261,1.2316,-0.45,1.2383799999999998,1.2514437058059844,38.1392447487516,-0.03513481588765832,-0.04210560961750053,0.00697079372984221
2013-06-11,1.2445,1.2758,1.2804,1.2316,-2.67,1.24299,1.2501812138412598,39.64018236421846,-0.03334303152844509,-0.04035309399968944,0.0070100624712443535
2013-06-10,1.2786,1.2712,1.297,1.2693,0.44,1.25184,1.2553482658701216,47.92573709620256,-0.028839006386287558,-0.038050276477009065,0.009211270090721507
2013-06-07,1.273,1.2822,1.2868,1.262,-0.58,1.2576399999999999,1.2585576720755538,46.78982832101732,-0.025428285760536795,-0.035525878333714615,0.01009759257317782
2013-06-06,1.2804,1.2822,1.2933,1.2776,-0.43,1.26326,1.2625290044254531,48.525993349428106,-0.021875974321438285,-0.032795897531259346,0.010919923209821061
2013-06-05,1.2859,1.2878,1.2951,1.2832,-0.57,1.2652800000000002,1.266778276348098,49.836090119499396,-0.018404779042128006,-0.02991767383343308,0.011512894791305073
2013-06-04,1.2933,1.2804,1.2988,1.2684,1.67,1.26639,1.271600407921171,51.62024590190717,-0.014885127139054433,-0.026911164494557348,0.012026037355502915
2013-06-03,1.2721,1.2813,1.297,1.2675,-1.78,1.2673099999999997,1.2716912428445943,46.51598950956854,-0.013649102119392076,-0.024258752019524297,0.010609649900132221
2013-05-31,1.2951,1.308,1.3265,1.2896,-1.95,1.27182,1.2759473805092134,52.05500235584842,-0.010690403290660955,-0.02154508227375163,0.010854678983090674
2013-05-30,1.3209,1.2693,1.3209,1.2693,3.91,1.27827,1.2841205840529928,57.38631390924697,-0.0061923867919038145,-0.018474543177382067,0.012282156385478252
2013-05-29,1.2712,1.3163,1.3172,1.2693,-2.34,1.2815,1.2817713869524487,46.629716744462904,-0.006562403645676396,-0.016092115271040933,0.009529711625364538
2013-05-28,1.3016,1.285,1.305,1.2813,2.32,1.28721,1.2853765893247306,52.49522582052601,-0.004352446438282254,-0.013744181504489198,0.009391735066206944
2013-05-24,1.2721,1.296,1.2966,1.2657,-1.22,1.28656,1.2829626639929614,47.08716170044472,-0.004924674307836607,-0.01198028006515868,0.007055605757322073
2013-05-23,1.2878,1.2841,1.2915,1.2712,-1.75,1.28804,1.2838421796306048,50.03722218153896,-0.004064457689307188,-0.010397115589988381,0.006332657900681193
2013-05-22,1.3108,1.2951,1.3265,1.2951,0.42,1.29108,1.2887436015159492,54.07661954737341,-0.0015094223592417855,-0.008619576943839063,0.007110154584597277
2013-05-21,1.3053,1.3025,1.3126,1.2933,-0.62,1.2930199999999998,1.2917538557857764,52.973685042427604,7.084090345021998e-05,-0.006881493374381206,0.006952334277831426
2013-05-20,1.3135,1.2933,1.3163,1.2933,1.92,1.29504,1.2957077001883623,54.46484041591994,0.001962262651673985,-0.005112742169170169,0.007075004820844154
2013-05-17,1.2887,1.2804,1.2915,1.261,0.94,1.2967,1.2944335728813874,49.36641520406501,0.0014434362418584978,-0.003801506486964436,0.005244942728822933
2013-05-16,1.2767,1.3062,1.3062,1.2758,-1.42,1.29486,1.2912092869029532,47.07036372799631,6.323394081397815e-05,-0.0030285584014087532,0.0030917923422227314
2013-05-15,1.2951,1.2353,1.3154,1.2353,5.32,1.2922799999999999,1.2919166892842344,50.84551565212151,0.00044896451474407684,-0.0023330538181781874,0.0027820183329222642
2013-05-14,1.2297,1.2325,1.2381,1.2233,-0.30,1.28813,1.280604563959828,39.941144244740926,-0.004471035343455831,-0.002760650123233716,-0.0017103852202221153
2013-05-13,1.2334,1.2417,1.2462,1.2316,-0.74,1.28131,1.272021915967132,40.71577684756756,-0.00797962742217706,-0.003804445583022385,-0.004175181839154675
2013-05-10,1.2426,1.2343,1.2546,1.2343,-0.22,1.27836,1.2666724767003807,42.69494387377774,-0.009903685291007935,-0.005024293524619495,-0.00487939176638844
2013-05-09,1.2454,1.2417,1.2491,1.2417,-0.07,1.27412,1.2628047536639477,43.31519118042019,-0.01107491370344249,-0.006234417560384095,-0.0048404961430583955
2013-05-08,1.2463,1.2371,1.2555,1.2343,1.12,1.2676699999999999,1.2598038893614116,43.52677560331508,-0.011794538086934203,-0.0073464416656941174,-0.004448096421240086
2013-05-07,1.2325,1.2242,1.2426,1.2242,-0.07,1.26039,1.254839545841155,40.99969611260481,-0.013324790375004225,-0.00854211140755614,-0.0047826789674480855
2013-05-03,1.2334,1.227,1.2454,1.2224,0.00,1.25238,1.2509414465973085,41.239301985752306,-0.014300061650557305,-0.009693701456156372,-0.004606360194400933
2013-05-02,1.2334,1.2341,1.2417,1.2095,-0.37,1.24685,1.2477520926705252,41.239301985752306,-0.014901199411739396,-0.010735201047272977,-0.0041659983644664195
2013-05-01,1.238,1.2435,1.2435,1.2251,0.22,1.24298,1.2459789849122478,42.62058917564836,-0.01483541048489645,-0.011555242934797672,-0.003280167550098778
2013-04-30,1.2353,1.238,1.2427,1.2251,-0.15,1.237,1.2440373512918392,41.996564987913324,-0.014830186562328374,-0.012210231660303812,-0.0026199549020245617
2013-04-29,1.2371,1.2095,1.2371,1.2067,2.52,1.23774,1.242776014693323,42.59994058406365,-0.014513499026842513,-0.012670885133611552,-0.0018426138932309613
2013-04-26,1.2067,1.2012,1.2067,1.1975,-0.15,1.23507,1.2362167392945371,35.82236927424643,-0.01652505723662623,-0.013441719554214488,-0.00308333768241174
2013-04-25,1.2085,1.2076,1.2159,1.1993,-0.16,1.2316600000000002,1.2311773321500759,36.46690753415598,-0.01776915489686548,-0.014307206622744687,-0.003461948274120793
2013-04-24,1.2104,1.2058,1.2196,1.2058,0.31,1.2281600000000001,1.2273996353955166,37.18404231606091,-0.01838981084267277,-0.015123727466730304,-0.0032660833759424676
2013-04-23,1.2067,1.1901,1.2141,1.1837,1.16,1.2242000000000002,1.2236360653236045,36.324179030706205,-0.018961665947306194,-0.015891315162845483,-0.003070350784460711
2013-04-22,1.1929,1.192,1.2058,1.1864,-0.08,1.22024,1.2180476898102217,33.23703348261431,-0.02029446791307521,-0.01677194571289143,-0.0035225222001837794
2013-04-19,1.1938,1.191,1.1975,1.1855,0.62,1.21628,1.2136390189356359,33.633184144520186,-0.02103561511801577,-0.0176246795939163,-0.0034109355240994725
2013-04-18,1.1864,1.1818,1.1938,1.1763,0.47,1.21158,1.2086864700382474,31.954273429064344,-0.021966877285783948,-0.018493119132289827,-0.0034737581534941206
2013-04-17,1.1809,1.1929,1.1929,1.16,0.08,1.20587,1.2036343845767479,30.72658119138147,-0.022884910297160443,-0.019371477365263953,-0.003513432931896491
2013-04-16,1.18,1.1828,1.1938,1.1754,-1.01,1.20034,1.1993372237446118,30.519943854284975,-0.023415165103256808,-0.020180214912862524,-0.003234950190394284
2013-04-15,1.192,1.2002,1.2085,1.1832,-1.22,1.19583,1.1980031830637732,36.6384290288121,-0.022606502457283906,-0.0206654724217468,-0.0019410300355371043
2013-04-12,1.2067,1.1947,1.2095,1.1947,0.00,1.19583,1.1995844225067234,43.233189376443946,-0.020542661324886025,-0.020640910202374647,9.824887748862213e-05
2013-04-11,1.2067,1.1901,1.215,1.1855,0.92,1.19565,1.2008781638691373,43.233189376443946,-0.018691587374148444,-0.020251045636729408,0.0015594582625809636
2013-04-10,1.1957,1.1523,1.203,1.1523,3.18,1.1941799999999998,1.199936679529294,39.6515794125226,-0.017905799095089936,-0.019781996328401517,0.0018761972333115814
2013-04-09,1.1588,1.1588,1.1745,1.1533,0.00,1.18939,1.1924572832512406,30.518090025046106,-0.02002968806055594,-0.019831534674832403,-0.00019815338572353597
2013-04-08,1.1588,1.157,1.1652,1.1487,1.61,1.18598,1.1863377772055603,30.518090025046106,-0.02146544507839332,-0.020158316755544588,-0.0013071283228487315
2013-04-05,1.1404,1.1708,1.1763,1.1404,-2.60,1.18064,1.1779854540772765,26.930655484553967,-0.023813511743896898,-0.02088935575321505,-0.002924155990681847
2013-04-04,1.1708,1.2058,1.2058,1.1708,-2.45,1.1790800000000001,1.176679007881408,39.569882591097446,-0.022956714838021863,-0.021302827570176416,-0.001653887267845447
2013-04-03,1.2002,1.2178,1.2224,1.1993,-1.96,1.1810100000000001,1.1809555519029702,48.794715702296685,-0.019678521081703648,-0.020977966272481864,0.001299445190778216
2013-04-02,1.2242,1.1966,1.226,1.1947,1.76,1.18543,1.1888181788297028,54.85340492674889,-0.014971349095052933,-0.019776642836996077,0.0048052937419431445
2013-03-28,1.203,1.2196,1.227,1.1984,-1.43,1.18653,1.1913966917697567,49.303897361578144,-0.012803948261123743,-0.01838210392182161,0.005578155660697866
2013-03-27,1.2205,1.2196,1.2343,1.203,0.38,1.18791,1.1966882023570735,53.48711982436263,-0.009563916858346122,-0.01661846650912651,0.007054549650780388
2013-03-26,1.2159,1.1947,1.2205,1.191,2.17,1.1888299999999998,1.2001812564739691,52.26626968017072,-0.007283391778012183,-0.014751451562903646,0.0074680597848914634
2013-03-25,1.1901,1.2196,1.2325,1.1855,-1.75,1.18827,1.1983483007514293,45.93355703545271,-0.007471773646376967,-0.013295515979598311,0.005823742333221344
2013-03-22,1.2113,1.2214,1.226,1.2067,-1.42,1.19352,1.2007031551602603,51.16912303954104,-0.005843049769496345,-0.011805022737577919,0.005961972968081574
2013-03-21,1.2288,1.2353,1.2389,1.2141,-0.90,1.20052,1.2058116724038492,55.03950474685486,-0.0031043851962191393,-0.010064895229306163,0.006960510033087024
2013-03-20,1.2399,1.2537,1.2574,1.2362,-0.74,1.2104700000000002,1.212009550148604,57.34870254609106,-3.7860129449729385e-05,-0.008059488209334876,0.008021628079885147
2013-03-19,1.2491,1.2638,1.2647,1.2417,-1.16,1.2183,1.218753268303403,59.218286819894196,0.003099022588155309,-0.005827786049836839,0.008926808637992148
2013-03-18,1.2638,1.2546,1.2785,1.2546,-0.94,1.22466,1.2269435831573297,62.07858631399739,0.00669402730892088,-0.0033234233780852955,0.010017450687006175
2013-03-15,1.2758,1.2859,1.2942,1.2712,-0.58,1.2298200000000001,1.235826568037815,64.28097627259038,0.010391606194888992,-0.0005804174634904385,0.01097202365837943
2013-03-14,1.2832,1.2924,1.2975,1.2749,-0.50,1.2378399999999998,1.2444399193036668,65.60748111757835,0.013760460237229877,0.0022877580766536244,0.011472702160576252
2013-03-13,1.2896,1.2979,1.3007,1.2651,-0.78,1.24475,1.2526508430666365,66.75732316432149,0.016753602746331975,0.005180927010589295,0.01157267573574268
2013-03-12,1.2997,1.2832,1.3182,1.2832,1.36,1.25313,1.261205235236339,68.54461429130896,0.019713431176582086,0.008087427843787853,0.011626003332794232
2013-03-11,1.2822,1.2583,1.2859,1.2583,0.65,1.26234,1.2650224651933684,62.294991560061604,0.020411719192571898,0.010552286113544663,0.009859433079027235
2013-03-08,1.2739,1.2813,1.293,1.2721,0.07,1.2686,1.2666365624309375,59.52301159034713,0.02006409049635227,0.012454646990106184,0.007609443506246087
2013-03-07,1.273,1.2887,1.2979,1.2638,-1.00,1.27302,1.2677935510798577,59.215316820602084,0.01949128635548103,0.013861974863181154,0.005629311492299876
2013-03-06,1.2859,1.2647,1.3007,1.2592,1.82,1.27762,1.2710856327017017,62.22917988826115,0.019849445090063478,0.015059468908557621,0.004789976181505857
2013-03-05,1.2629,1.2454,1.2795,1.2445,2.01,1.2790000000000001,1.2695973358468466,54.49669004651024,0.018069091448040808,0.01566139341645426,0.002407698031586549
2013-03-04,1.238,1.2399,1.2457,1.2187,-0.59,1.2764199999999999,1.2638523656928744,47.60072512458961,0.014481987125110729,0.015425512158185554,-0.0009435250330748247
2013-03-01,1.2454,1.226,1.25,1.2132,1.35,1.27338,1.2604973901123517,49.64023435258042,0.01209685425529261,0.014759780577606966,-0.0026629263223143552
2013-02-28,1.2288,1.2214,1.2371,1.2122,0.99,1.2679399999999998,1.2547342282737421,45.373786224036174,0.008766087998252292,0.013561042061736032,-0.00479495406348374
2013-02-27,1.2168,1.203,1.2187,1.1929,1.54,1.2606600000000001,1.2478370958603344,42.528226161490444,0.0050993498994513775,0.011868703629279102,-0.006769353729827725
2013-02-26,1.1984,1.2085,1.2168,1.1947,-3.13,1.25053,1.2388485329766372,38.537370048633555,0.0007006308773200853,0.0096350890788873,-0.008934458201567215
2013-02-25,1.2371,1.2316,1.2924,1.2187,1.29,1.24602,1.238530617889976,49.3113743091832,0.00033353613488329437,0.0077747784900865,-0.007441242355203205
2013-02-22,1.2214,1.2049,1.2214,1.2021,2.00,1.24077,1.2354159600917984,45.80354489816099,-0.0012102963400733024,0.00597776352405454,-0.007188059864127842
2013-02-21,1.1975,1.2242,1.2242,1.1892,-2.48,1.23322,1.2285221491660168,41.019801805513296,-0.004312611853613868,0.003919688448520859,-0.008232300302134727
2013-02-20,1.2279,1.2122,1.2353,1.2085,1.21,1.22742,1.2284090311358318,48.40164743575838,-0.004268983132272419,0.0022819541323622033,-0.006550937264634623
2013-02-19,1.2132,1.1975,1.2159,1.1892,1.31,1.22245,1.2256437527474986,45.440050377353984,-0.005358801277862257,0.0007538030503173112,-0.006112604328179568
2013-02-18,1.1975,1.191,1.2104,1.18,0.94,1.2184000000000001,1.2205267067934078,42.45236593026282,-0.007404000095314611,-0.0008777575788090732,-0.006526242516505538
2013-02-15,1.1864,1.2297,1.2297,1.1441,-3.96,1.2125,1.2143218510127882,40.428456416522685,-0.009807457857189616,-0.0026636976344851823,-0.007143760222704434
2013-02-14,1.2353,1.2242,1.2389,1.2122,0.68,1.2131500000000002,1.218136059919554,51.41708151664904,-0.007677888207864525,-0.003666535749161051,-0.004011352458703474
2013-02-13,1.227,1.2039,1.2325,1.1874,1.53,1.21417,1.2197476853887261,49.73996253700353,-0.006584032918987237,-0.0042500351831262885,-0.0023339977358609485
2013-02-12,1.2085,1.1542,1.2168,1.1542,4.70,1.21518,1.217702651681685,46.12833812685712,-0.007127775551132087,-0.004825583256727449,-0.0023021922944046385
2013-02-11,1.1542,1.1616,1.1625,1.1523,-8.40,1.20689,1.2061567150122876,37.51752618078348,-0.011804180456076008,-0.006221302696597162,-0.005582877759478846
2013-02-08,1.26,1.249,1.261,1.2416,0.80,1.21075,1.2159464031918716,55.103292875448176,-0.006893623837942897,-0.006355766924866309,-0.000537856913076588
2013-02-07,1.25,1.256,1.266,1.247,-1.03,1.216,1.222137966247895,53.56863117074454,-0.0037654826261526164,-0.005837710065123571,0.0020722274389709545
2013-02-06,1.263,1.231,1.271,1.231,2.35,1.21951,1.229567426930096,55.31109145202114,-0.00023471121946627704,-0.004717110295992113,0.004482399076525836
2013-02-05,1.234,1.204,1.244,1.2014,2.07,1.22159,1.2303733493064422,50.73689691174724,0.00022084713300274394,-0.0037295188101931416,0.003950365943195885
2013-02-04,1.209,1.226,1.236,1.209,-1.39,1.22274,1.22648728579618,47.11924002627723,-0.001419052700624146,-0.003267425588279343,0.0018483728876551968
2013-02-01,1.226,1.202,1.252,1.202,1.83,1.2267,1.2263986883786926,49.74339922570129,-0.0013315776107236665,-0.002880255992768208,0.0015486783820445413
2013-01-31,1.204,1.211,1.216,1.2,-0.74,1.22357,1.2223261995825667,46.525711062486366,-0.0030028540774884593,-0.002904775609712258,-9.807846777620116e-05
2013-01-30,1.213,1.256,1.256,1.203,-2.49,1.22217,1.220630526931191,48.007391716103385,-0.003560089439455405,-0.0030358383756608877,-0.0005242510637945173
2013-01-29,1.244,1.24,1.248,1.2343,-0.40,1.2257200000000001,1.2248795220346107,52.853194464095466,-0.0014831645584953979,-0.0027253036122277903,0.0012421390537323924
2013-01-28,1.249,1.226,1.249,1.223,1.96,1.2352,1.2292650634828632,53.60428960033022,0.0005598183489063935,-0.0020682792200009538,0.0026280975689073473
2013-01-25,1.225,1.194,1.2251,1.191,1.66,1.2317,1.2284895973950698,49.52579359192217,0.00023953637209661593,-0.0016067161015814399,0.0018462524736780558
2013-01-24,1.205,1.19,1.205,1.1751,1.86,1.2272,1.2242187615050573,46.360240414350166,-0.0016095681552850127,-0.0016072865123221544,-2.28164296285833e-06
2013-01-23,1.183,1.179,1.184,1.172,0.25,1.2192,1.2167244412314102,43.09704534910177,-0.004794939871549886,-0.0022448171841677007,-0.002550122687382185
2013-01-22,1.18,1.165,1.1801,1.162,-0.08,1.2138,1.2100472700984264,42.65612311972199,-0.007475274522508846,-0.0032909086518359302,-0.0041843658706729155
2013-01-21,1.181,1.168,1.182,1.165,1.03,1.2109999999999999,1.2047659482623487,42.86595568679096,-0.009410291419727379,-0.004514785205414221,-0.004895506214313158
2013-01-18,1.169,1.174,1.175,1.162,-0.43,1.2053,1.1982630485782853,40.93043366017302,-0.011776355468320565,-0.00596709925799549,-0.0058092562103250756
2013-01-17,1.174,1.148,1.1741,1.148,1.82,1.2023,1.1938515852004152,42.103470312009314,-0.013097045472564961,-0.007393088500909384,-0.005703956971655577
2013-01-16,1.153,1.131,1.1531,1.123,1.59,1.1963,1.1864240242548851,38.63335286344055,-0.015657733704123045,-0.009046017541552116,-0.006611716162570929
2013-01-15,1.135,1.138,1.149,1.135,-0.70,1.1854,1.1770742016630877,35.901970737709405,-0.018921432646749725,-0.011021100562591639,-0.007900332084158086
2013-01-14,1.143,1.15,1.1593,1.139,-1.12,1.1748,1.170878892269799,38.000011101509116,-0.020624656232605565,-0.012941811696594425,-0.007682844536011139
2013-01-11,1.156,1.142,1.156,1.141,1.49,1.1679,1.1681736391298354,41.35900007372898,-0.020687014811465954,-0.014490852319568731,-0.0061961624918972225
2013-01-10,1.139,1.14,1.148,1.137,-0.18,1.1613,1.1628693411062287,38.42712719144737,-0.021856247147479246,-0.015963931285150834,-0.005892315862328412
2013-01-09,1.141,1.124,1.145,1.12,1.88,1.1571,1.1588930972687326,38.97521122260257,-0.022363694166891435,-0.017243883861498957,-0.005119810305392478
2013-01-08,1.12,1.148,1.1492,1.114,-2.78,1.1511,1.151821625038054,35.41095174017191,-0.024181623379628814,-0.01863143176512493,-0.005550191614503885
2013-01-07,1.152,1.139,1.156,1.134,1.41,1.1481999999999999,1.151854056849317,43.83906786105198,-0.022777646285566888,-0.01946067466921332,-0.0033169716163535673
2013-01-04,1.136,1.121,1.1361,1.117,1.61,1.1449,1.148971501058532,40.96102579484446,-0.02269444319152325,-0.02010742837367531,-0.0025870148178479407
2013-01-03,1.118,1.11,1.125,1.1092,0.45,1.1393,1.1433403190478897,37.94311747469706,-0.0238065268848906,-0.020847248075918368,-0.002959278808972232
2013-01-02,1.113,1.109,1.122,1.101,2.30,1.1353,1.1378238974028188,37.12487429768621,-0.024805378475023065,-0.021638874155739306,-0.0031665043192837597
2012-12-31,1.088,1.098,1.111,1.08,-0.73,1.1306,1.1287650069659425,33.26246335388217,-0.02729957412569628,-0.0227710141497307,-0.004528559975965581
2012-12-28,1.096,1.095,1.098,1.0851,0.46,1.1259000000000001,1.1228077329721347,35.572400173048294,-0.0283044331212301,-0.02387769794403058,-0.00442673517719952
2012-12-27,1.091,1.084,1.102,1.083,-0.46,1.1194,1.1170245087953827,34.762547126387574,-0.029168018566491982,-0.02493576206852286,-0.004232256497969121
2012-12-24,1.096,1.077,1.097,1.0765,0.27,1.1151,1.113201870832586,36.32373551444284,-0.029113357378973692,-0.025771281130613027,-0.0033420762483606647
2012-12-21,1.093,1.091,1.096,1.081,-0.64,1.1103,1.1095288034084794,35.77061388265986,-0.02897807174910616,-0.026412639254311657,-0.0025654324947945034
2012-12-20,1.1,1.11,1.1239,1.086,-0.54,1.1083000000000003,1.1077962936978467,38.13771895999529,-0.027983439739960758,-0.02672679935144148,-0.001256640388519279
2012-12-19,1.106,1.08,1.12,1.0796,2.88,1.1037000000000001,1.1074696948436928,40.1729750661789,-0.026406637570516978,-0.026662766995256583,0.00025612942473960537
2012-12-18,1.075,1.074,1.086,1.065,0.47,1.0976000000000001,1.1015661139630213,33.95689940932236,-0.02734325538567628,-0.02679886467334052,-0.0005443907123357586
2012-12-17,1.07,1.055,1.074,1.05,1.71,1.0928,1.095826820515199,33.068138313365495,-0.028164329111106667,-0.027071957560893752,-0.0010923715502129151
2012-12-14,1.052,1.011,1.061,1.01,4.16,1.0867,1.0878583076942538,30.021782253538163,-0.02992255691181578,-0.02764207743107816,-0.0022804794807376183
2012-12-13,1.01,1.02,1.02,1.002,-0.20,1.0789,1.073702251749844,24.378419876549003,-0.03430951536636795,-0.02897556501813612,-0.005333950348231829
